NAME	s0_1_H52JYCCXY_L2	s0_2_H52JYCCXY_L2	s0_3_H52JYCCXY_L2	s8_1_H52JYCCXY_L2	s8_2_H52JYCCXY_L1	s8_3_H52JYCCXY_L1
TMEM61	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
RP4-621B10.8	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
HMGB1P27	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
AC079610.1	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
SCARNA5	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
AC099535.1	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
RP3-355L5.3	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
HSPA8P11	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
CYP26C1	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
RP11-58K22.5	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
RPL34P21	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
RPS20P31	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
RPL35AP32	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
AC027228.1	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
RP11-522B15.6	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
RP11-93O14.1	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
RP11-144N1.1	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
CTB-102L5.7	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
NCCRP1	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
NKG7	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
FTCD-AS1	0.933778509535164	NA	1.01258376972052	NA	1.14154578267096	NA
KCNK3	14.0066776430275	28.9691071713861	24.3020104732925	14.8940503950531	35.3879192627998	23.4333058640605
RP11-999E24.3	6.53644956674615	12.4153316448798	7.08808638804366	3.72351259876326	10.2739120440386	9.37332234562422
ZNF398	171.81524575447	189.540729778498	164.038570694725	178.728604740637	140.410131268528	190.981442792093
RP11-845M18.6	2.80133552860549	0.827688776325318	3.03775130916157	4.65439074845408	2.28309156534192	1.17166529320303
RP3-337H4.6	4.66889254767582	4.96613265795191	4.05033507888209	11.1705377962898	2.28309156534192	2.34333058640605
RP11-227J5.3	3.73511403814066	4.13844388162659	5.06291884860261	3.72351259876326	2.28309156534192	9.37332234562422
RBPMS-AS1	55.0929320625747	31.4521735003621	41.5159345585414	42.8203948857775	36.5294650454708	56.2399340737453
RPL24P8	56.0267105721099	52.9720816848204	38.4781832493799	45.61302933485	50.2280144375223	44.523281141715
SH2D1B	NA	NA	2.02516753944105	NA	NA	1.17166529320303
SNORD89	NA	NA	2.02516753944105	NA	NA	1.17166529320303
RP11-64D22.5	NA	NA	2.02516753944105	NA	NA	1.17166529320303
MTAPP2	NA	NA	2.02516753944105	NA	NA	1.17166529320303
AC097382.5	NA	NA	2.02516753944105	NA	NA	1.17166529320303
CTD-2007H13.1	NA	NA	2.02516753944105	NA	NA	1.17166529320303
MIR4633	NA	NA	2.02516753944105	NA	NA	1.17166529320303
AC002480.5	NA	NA	2.02516753944105	NA	NA	1.17166529320303
VWC2	NA	NA	2.02516753944105	NA	NA	1.17166529320303
NAV2-IT1	NA	NA	2.02516753944105	NA	NA	1.17166529320303
CTD-2140G10.1	NA	NA	2.02516753944105	NA	NA	1.17166529320303
SNORD113-9	NA	NA	2.02516753944105	NA	NA	1.17166529320303
RP5-961K14.1	NA	NA	2.02516753944105	NA	NA	1.17166529320303
RP11-148B3.2	0.933778509535164	2.48306632897595	6.07550261832314	1.86175629938163	3.42463734801288	2.34333058640605
CTC-492K19.4	26.1457982669846	12.4153316448798	18.2265078549694	17.6866848441255	20.5478240880773	23.4333058640605
AC013733.5	4.66889254767582	3.31075510530127	1.01258376972052	3.72351259876326	2.28309156534192	1.17166529320303
THRAP3	2608.97715564125	2654.3979056753	2751.19010233066	2922.02651187947	2531.94854596419	2656.16521969126
DST	4413.97101457272	4110.30246323153	4618.3945736953	4454.25194627055	4307.05223801754	4527.3146929365
GLTPD2	15.8742346620978	30.6244847240368	21.264259164131	12.1014159459806	18.2647325227354	32.8066282096848
RP11-6N17.4	61.6293816293208	43.0398163689166	47.5914371768646	49.3365419336133	42.2371939588256	52.7249381941362
AC011747.4	0.933778509535164	1.65537755265064	2.02516753944105	NA	1.14154578267096	2.34333058640605
RP4-803A2.1	NA	NA	2.02516753944105	NA	1.14154578267096	NA
RNU6V	NA	NA	2.02516753944105	NA	1.14154578267096	NA
CD101	NA	NA	2.02516753944105	NA	1.14154578267096	NA
AC097523.2	NA	NA	2.02516753944105	NA	1.14154578267096	NA
ABCA11P	NA	NA	2.02516753944105	NA	1.14154578267096	NA
RP11-79P5.7	NA	NA	2.02516753944105	NA	1.14154578267096	NA
AC005281.2	NA	NA	2.02516753944105	NA	1.14154578267096	NA
MBOAT4	NA	NA	2.02516753944105	NA	1.14154578267096	NA
RP11-219B4.3	NA	NA	2.02516753944105	NA	1.14154578267096	NA
RP11-350E12.4	NA	NA	2.02516753944105	NA	1.14154578267096	NA
SYT8	NA	NA	2.02516753944105	NA	1.14154578267096	NA
RP11-64D24.4	NA	NA	2.02516753944105	NA	1.14154578267096	NA
ZNF705A	NA	NA	2.02516753944105	NA	1.14154578267096	NA
RN7SL246P	NA	NA	2.02516753944105	NA	1.14154578267096	NA
CCDC168	NA	NA	2.02516753944105	NA	1.14154578267096	NA
RP11-665C16.5	NA	NA	2.02516753944105	NA	1.14154578267096	NA
PRSS8	NA	NA	2.02516753944105	NA	1.14154578267096	NA
RP5-1022P6.5	NA	NA	2.02516753944105	NA	1.14154578267096	NA
RP1-136J15.1	NA	NA	2.02516753944105	NA	1.14154578267096	NA
IQCG	71.9009452342076	52.9720816848204	53.6669397951877	64.2305923286663	58.218834916219	64.4415911261665
RP11-63E5.6	28.9471337955901	26.4860408424102	23.289426703572	35.373369688251	19.4062783054063	17.5749793980454
FMNL2	454.750134143625	465.161092294829	507.304468629982	492.434541186442	478.307682939133	481.554435506444
RP11-720L2.4	1.86755701907033	1.65537755265064	2.02516753944105	1.86175629938163	2.28309156534192	NA
PCDHGB6	28.0133552860549	19.8645306318076	37.4655994796593	31.6498570894877	29.680190349445	29.2916323300757
EYA2	142.86811195888	138.224025646328	157.963068076402	131.253819106405	170.090321617973	152.316488116394
AC144530.1	32.6822478337307	43.8675051452419	48.6040209465851	32.5807352391786	44.5202855241675	56.2399340737453
CCNE2	20.5431272097736	29.7967959477115	22.2768429338515	20.479319293198	28.538644566774	18.7466446912484
FGF13-AS1	5.60267105721099	NA	1.01258376972052	4.65439074845408	NA	NA
RP11-62C7.2	NA	NA	4.05033507888209	1.86175629938163	1.14154578267096	2.34333058640605
RP11-425D10.10	3.73511403814066	4.96613265795191	8.10067015776418	12.1014159459806	2.28309156534192	4.68666117281211
AMOT	148.470783016091	139.051714422653	177.202159701091	148.940503950531	142.69322283387	158.174814582409
EYS	5.60267105721099	4.13844388162659	5.06291884860261	5.5852688981449	3.42463734801288	8.20165705242119
ZNF503	2365.26096465257	3236.26311543199	2541.58526199851	2384.90981950787	2942.90502772574	2674.91186438251
RP1-99E18.2	1.86755701907033	4.13844388162659	2.02516753944105	1.86175629938163	1.14154578267096	3.51499587960908
AC074183.4	6.53644956674615	4.96613265795191	3.03775130916157	6.51614704783571	5.7077289133548	4.68666117281211
ZNF324	207.298829116806	202.783750199703	250.108191120969	190.830020686617	240.866160143573	210.899752776545
DOCK5	1080.38173553219	1073.51234289394	1173.58458910609	1095.64358218609	1031.95738753455	1150.57531792537
DHX9	2147.69057193088	1998.04070604932	2124.40074887366	2193.14892067156	2063.9147750691	2084.39255660818
PLCXD3	35.4835833623362	28.1414183950608	38.4781832493799	36.3042478379418	36.5294650454708	22.2616405708575
LINC00900	28.0133552860549	24.0029745134342	29.3649293218952	26.0645881913428	25.1140072187611	24.6049711572636
CTC-471F3.4	178.351695321216	201.956061423378	200.491586404664	191.760898836308	220.318336055495	185.123116326078
RP11-840I19.5	0.933778509535164	0.827688776325318	2.02516753944105	3.72351259876326	NA	1.17166529320303
RP11-26J3.3	6.53644956674615	4.96613265795191	13.1635890063668	14.8940503950531	2.28309156534192	3.51499587960908
HNRNPC	6476.6877421359	5779.7507250797	6121.06888796056	6313.21561120312	5784.21248079376	6069.22621879168
RNU6-126P	5.60267105721099	3.31075510530127	NA	4.65439074845408	1.14154578267096	1.17166529320303
RASL12	3.73511403814066	5.79382143427723	2.02516753944105	2.79263444907245	5.7077289133548	1.17166529320303
IQCB1	113.92097816329	110.082607251267	126.572971215065	112.636256112589	117.579215615109	132.398178131942
RP11-44I10.3	2.80133552860549	1.65537755265064	NA	0.930878149690816	NA	2.34333058640605
TBC1D22B	206.365050607271	170.503887923016	202.516753944105	171.28157954311	219.176790272825	206.213091603733
ZNF430	57.8942675911802	50.4890153558444	52.6543560254672	58.6453234305214	51.3695602201932	58.5832646601514
EAF2	10.2715636048868	13.2430204212051	10.1258376972052	7.44702519752653	13.6985493920515	9.37332234562422
RP11-65J3.1	112.05342114422	89.3903878431344	107.333879590375	115.428890561661	95.8898457443607	84.3599011106179
TMUB2	1383.85975113111	1475.76908818804	1363.95033781354	1403.76424973375	1401.81822111994	1476.29826943581
ZNF419	165.278796187724	132.430204212051	167.076322003886	162.903676195893	132.419310789831	153.488153409597
SMIM8	40.1524759100121	43.8675051452419	41.5159345585414	32.5807352391786	38.8125566108127	48.0382770213241
ADAMTS15	151.272118544697	183.746908344221	140.749143991153	166.627188794656	173.514958965986	151.14482282319
AC016999.2	14.9404561525626	23.1752857371089	23.289426703572	8.37790334721734	20.5478240880773	28.1199670368726
ANKRD32	58.8280461007153	52.1443929084951	66.8305288015545	74.4702519752653	66.2096553949157	44.523281141715
THAP1	85.9076228772351	104.28878581699	88.0947879656855	100.534840166608	70.7758385255996	96.0765540426482
C6orf226	69.0996097056021	61.2489694480736	54.6795235649082	63.2997141789755	58.218834916219	55.0682687805423
AP001442.2	0.933778509535164	0.827688776325318	4.05033507888209	0.930878149690816	1.14154578267096	2.34333058640605
CTD-3080F16.3	5.60267105721099	4.96613265795191	4.05033507888209	6.51614704783571	5.7077289133548	4.68666117281211
PRR13	919.771831892137	797.064291601282	950.816159767571	918.776733744835	835.611512915143	865.860651677037
RP11-282K24.3	0.933778509535164	NA	1.01258376972052	2.79263444907245	NA	NA
RP11-75C10.9	0.933778509535164	0.827688776325318	3.03775130916157	3.72351259876326	NA	2.34333058640605
RP11-54D18.2	0.933778509535164	NA	2.02516753944105	2.79263444907245	NA	1.17166529320303
GIP	0.933778509535164	NA	2.02516753944105	2.79263444907245	NA	1.17166529320303
SNORD94	10.2715636048868	9.93226531590382	10.1258376972052	13.9631722453622	13.6985493920515	5.85832646601513
HEYL	1.86755701907033	0.827688776325318	7.08808638804366	4.65439074845408	4.56618313068384	2.34333058640605
ENPP6	3.73511403814066	16.5537755265064	5.06291884860261	7.44702519752653	11.4154578267096	3.51499587960908
CRY1	332.425149394518	393.979857530852	334.152644007773	340.701402786839	356.16228419334	343.297930908487
LURAP1L	273.597103293803	263.205030871451	257.196277509013	269.954663410337	275.112533623702	267.13968685029
GPHN	96.1791864821219	80.2858113035559	83.0318691170829	96.8113275678449	75.3420216562834	76.1582440581968
HILS1	3.73511403814066	6.62151021060255	1.01258376972052	3.72351259876326	4.56618313068384	1.17166529320303
RP3-368A4.6	56.0267105721099	54.627459237471	53.6669397951877	55.852688981449	57.077289133548	43.351615848512
RP11-434D2.6	1.86755701907033	0.827688776325318	3.03775130916157	0.930878149690816	2.28309156534192	1.17166529320303
RDM1	6.53644956674615	1.65537755265064	1.01258376972052	2.79263444907245	3.42463734801288	1.17166529320303
HIST2H3A	1.86755701907033	1.65537755265064	1.01258376972052	NA	2.28309156534192	1.17166529320303
AC023115.4	1.86755701907033	1.65537755265064	1.01258376972052	NA	2.28309156534192	1.17166529320303
LMCD1-AS1	2.80133552860549	4.96613265795191	5.06291884860261	4.65439074845408	5.7077289133548	4.68666117281211
RP11-230C9.2	2.80133552860549	4.96613265795191	5.06291884860261	4.65439074845408	5.7077289133548	4.68666117281211
CTD-3030D20.1	4.66889254767582	4.13844388162659	2.02516753944105	2.79263444907245	NA	10.5449876388272
PANK4	529.452414906438	595.935918954229	528.568727794113	517.568251228094	546.80042989939	563.571006030656
RBMXP4	2.80133552860549	4.13844388162659	3.03775130916157	2.79263444907245	3.42463734801288	5.85832646601513
FAM189A1	3.73511403814066	2.48306632897595	4.05033507888209	3.72351259876326	3.42463734801288	1.17166529320303
RP11-395L14.4	36.4173618718714	54.627459237471	52.6543560254672	59.5762015802122	49.0864686548513	42.179950555309
CKM	NA	1.65537755265064	4.05033507888209	1.86175629938163	NA	2.34333058640605
RP11-758N13.3	10.2715636048868	8.27688776325318	7.08808638804366	5.5852688981449	10.2739120440386	7.02999175921816
HNRNPA1L2	104.583193067938	96.0118980537369	117.459717287581	109.843621663516	107.30530357107	111.308202854288
C9orf116	61.6293816293208	64.5597245533748	55.6921073346288	59.5762015802122	60.5019264815609	53.8966034873392
FOXE1	12.1391206239571	17.3814643028317	17.2139240852489	8.37790334721734	22.8309156534192	11.7166529320303
IFNWP2	9.33778509535164	2.48306632897595	12.1510052366463	8.37790334721734	10.2739120440386	8.20165705242119
TDPX2	1.86755701907033	1.65537755265064	3.03775130916157	3.72351259876326	NA	1.17166529320303
DNM1P46	19.6093487002384	19.8645306318076	17.2139240852489	23.2719537422704	26.2555530014321	11.7166529320303
ZNF790	51.357818024434	38.90137248729	48.6040209465851	53.9909326820673	45.6618313068384	45.6949464349181
FNDC5	2.80133552860549	5.79382143427723	9.1132539274847	7.44702519752653	4.56618313068384	8.20165705242119
C1orf170	60.6956031197857	55.4551480137963	47.5914371768646	51.1982982329949	53.6526517855352	51.5532729009332
PRKCB	17.7417916811681	19.8645306318076	19.2390916246899	17.6866848441255	21.6893698707483	22.2616405708575
RNU6-327P	0.933778509535164	1.65537755265064	2.02516753944105	NA	3.42463734801288	NA
RP11-649A18.7	14.0066776430275	18.209153079157	16.2013403155284	15.8249285447439	18.2647325227354	18.7466446912484
RP11-264I13.2	7.47022807628131	8.27688776325318	8.10067015776418	9.30878149690816	7.99082047869673	3.51499587960908
SLC24A1	265.193096707987	257.411209437174	247.070439811808	247.613587817757	271.687896275689	269.483017436696
SH3TC1	19.6093487002384	19.0368418554823	18.2265078549694	17.6866848441255	12.5570036093806	22.2616405708575
ZFHX3	472.491925824793	509.856286216396	516.417722557467	532.462301623147	472.599954025778	463.979456108399
UGT2B4	5.60267105721099	8.27688776325318	4.05033507888209	11.1705377962898	3.42463734801288	5.85832646601513
SLC35G5	3.73511403814066	3.31075510530127	2.02516753944105	2.79263444907245	3.42463734801288	1.17166529320303
USP9Y	423.001664819429	364.18306158314	419.209680664296	448.683268150973	402.965661282849	376.104559118172
RP13-631K18.2	10.2715636048868	15.726086750181	4.05033507888209	13.0322940956714	11.4154578267096	9.37332234562422
RP11-689P11.2	0.933778509535164	0.827688776325318	4.05033507888209	0.930878149690816	3.42463734801288	NA
PRR5L	234.378405893326	331.075510530127	273.397617824541	260.645881913429	272.82944205836	330.409612683254
PLEKHG3	58.8280461007153	69.5258572113267	58.7298586437903	64.2305923286663	73.0589300909415	58.5832646601514
ADAM11	17.7417916811681	15.726086750181	17.2139240852489	19.5484411435071	12.5570036093806	14.0599835184363
AC012513.4	1.86755701907033	2.48306632897595	2.02516753944105	4.65439074845408	NA	NA
RPL21P75	48.5564824958285	29.7967959477115	31.3900968613362	32.5807352391786	50.2280144375223	33.9782935028878
PARD6G	98.0467435011922	88.5626990668091	85.0570366565239	66.0923486280479	100.456028875045	96.0765540426482
WDSUB1	58.8280461007153	51.3167041321697	37.4655994796593	55.852688981449	49.0864686548513	50.3816076077302
ATP2A3	1174.69336499524	1431.07389426648	1185.73559434273	1143.11836782032	1391.5443090759	1327.49677719903
CLDN7	42.9538114386176	48.0059490268685	40.5033507888209	42.8203948857775	44.5202855241675	37.4932893824969
AP000593.6	1.86755701907033	NA	NA	2.79263444907245	NA	NA
LRRC25	1.86755701907033	NA	NA	2.79263444907245	NA	NA
HS6ST2-AS1	1.86755701907033	NA	NA	2.79263444907245	NA	NA
RP11-368I7.4	7.47022807628131	5.79382143427723	4.05033507888209	9.30878149690816	5.7077289133548	4.68666117281211
OR7E7P	3.73511403814066	6.62151021060255	7.08808638804366	4.65439074845408	3.42463734801288	7.02999175921816
ZSCAN2	50.4240395148989	40.5567500399406	69.8682801107161	54.9218108317582	59.36038069889	53.8966034873392
AP000704.5	7.47022807628131	1.65537755265064	NA	3.72351259876326	1.14154578267096	2.34333058640605
FASTKD1	138.199219411204	146.500913409581	151.887565458078	155.456650998366	156.391772225922	137.084839304754
TMEM255B	514.511958753875	669.600220047183	590.336337747065	557.596011664799	624.425543121016	630.355927743229
ZNF32-AS2	26.1457982669846	26.4860408424102	25.3145942430131	23.2719537422704	29.680190349445	19.9183099844515
AC116366.5	NA	NA	3.03775130916157	1.86175629938163	2.28309156534192	NA
ALG1L8P	NA	3.31075510530127	1.01258376972052	0.930878149690816	1.14154578267096	1.17166529320303
PRKRIRP7	2.80133552860549	NA	6.07550261832314	3.72351259876326	4.56618313068384	2.34333058640605
RP11-532F6.3	13.0728991334923	6.62151021060255	21.264259164131	17.6866848441255	13.6985493920515	4.68666117281211
TTC23L	4.66889254767582	0.827688776325318	5.06291884860261	2.79263444907245	2.28309156534192	3.51499587960908
ZFP90	280.133552860549	272.30960741103	291.624125679511	294.157495302298	281.961808319727	247.221376865839
Y_RNA	2.80133552860549	3.31075510530127	1.01258376972052	0.930878149690816	3.42463734801288	4.68666117281211
LETM1P2	2.80133552860549	3.31075510530127	1.01258376972052	0.930878149690816	3.42463734801288	4.68666117281211
FZD7	846.003329638859	1013.91875099852	853.608117874401	822.896284326681	961.181549008949	889.293957541097
ABHD6	194.225929983314	158.916245054461	154.92531676724	161.041919896511	198.628966184747	164.033141048424
ZNF442	7.47022807628131	9.93226531590382	5.06291884860261	9.30878149690816	10.2739120440386	5.85832646601513
GPR37L1	0.933778509535164	0.827688776325318	1.01258376972052	3.72351259876326	NA	NA
RNA5SP315	4.66889254767582	9.93226531590382	5.06291884860261	4.65439074845408	5.7077289133548	7.02999175921816
MED7	130.728991334923	140.707091975304	112.396798438978	139.631722453622	118.72076139778	138.256504597957
AL512652.1	1.86755701907033	6.62151021060255	NA	NA	3.42463734801288	3.51499587960908
MRPL47	292.272673484506	293.829515595488	302.762547146436	301.604520499824	307.075815538488	298.774649766772
CLDND2	20.5431272097736	14.0707091975304	20.2516753944105	17.6866848441255	23.9724614360902	17.5749793980454
TEX10	676.989419412994	590.969786296277	677.41854194303	651.614704783571	655.247279253132	669.020882418928
MBNL3	66.2982741769967	68.6981684350014	73.9186151895982	78.1937645740285	68.4927469602577	70.2999175921816
LINC00336	0.933778509535164	0.827688776325318	3.03775130916157	3.72351259876326	2.28309156534192	NA
COQ6	126.993877296782	152.294734843859	128.598138754506	139.631722453622	156.391772225922	125.368186372724
HOXB13	NA	3.31075510530127	NA	NA	2.28309156534192	NA
PRDM12	0.933778509535164	4.96613265795191	1.01258376972052	1.86175629938163	3.42463734801288	3.51499587960908
RP11-66D17.5	1.86755701907033	3.31075510530127	5.06291884860261	3.72351259876326	3.42463734801288	1.17166529320303
RPL37P23	8.40400658581648	5.79382143427723	6.07550261832314	11.1705377962898	6.84927469602577	4.68666117281211
GABPB2	277.332217331944	273.137296187355	272.385034054821	281.125201206626	251.140072187611	271.826348023102
AC000068.5	1.86755701907033	3.31075510530127	5.06291884860261	3.72351259876326	2.28309156534192	2.34333058640605
FAM21B	316.550914732421	398.945990188803	360.479822020506	362.111600229727	353.879192627998	384.306216170593
DYRK4	200.76237955006	177.953086909943	176.189575931371	202.931436632598	164.382592704618	171.063132807642
RP4-647C14.3	1.86755701907033	4.96613265795191	2.02516753944105	3.72351259876326	2.28309156534192	1.17166529320303
AC022558.1	0.933778509535164	2.48306632897595	2.02516753944105	1.86175629938163	1.14154578267096	1.17166529320303
RP11-694I15.7	2.80133552860549	3.31075510530127	8.10067015776418	2.79263444907245	4.56618313068384	4.68666117281211
TAGLN3	14.9404561525626	8.27688776325318	6.07550261832314	5.5852688981449	10.2739120440386	10.5449876388272
IL27RA	137.265440901669	157.26086750181	157.963068076402	123.806793908879	170.090321617973	146.458161650378
MYOM1	16.808013171633	16.5537755265064	17.2139240852489	12.1014159459806	17.1231867400644	17.5749793980454
DCUN1D5	549.061763606677	545.446903598385	484.01504192641	539.909326820673	542.234246768706	524.906051354956
ZEB2-AS1	2.80133552860549	1.65537755265064	1.01258376972052	1.86175629938163	2.28309156534192	NA
GUCY2C	2.80133552860549	1.65537755265064	1.01258376972052	1.86175629938163	2.28309156534192	NA
CWC22	150.338340035161	160.571622607112	155.937900536961	183.382995489091	158.674863791264	137.084839304754
EIF4EBP3	5.60267105721099	9.93226531590382	5.06291884860261	6.51614704783571	3.42463734801288	8.20165705242119
NAT6	23.3444627383791	21.5199081844583	30.3775130916157	14.8940503950531	26.2555530014321	29.2916323300757
ZBTB20-AS1	0.933778509535164	4.96613265795191	2.02516753944105	1.86175629938163	3.42463734801288	1.17166529320303
CTB-113P19.5	4.66889254767582	8.27688776325318	9.1132539274847	6.51614704783571	10.2739120440386	8.20165705242119
BCDIN3D-AS1	10.2715636048868	11.5876428685545	2.02516753944105	8.37790334721734	5.7077289133548	7.02999175921816
UQCR11	423.935443328965	394.807546307177	371.618243487432	434.720095905611	372.143925150733	357.357914426923
VTI1B	1444.5553542509	1325.12973089683	1413.56694252985	1464.27132946365	1345.88247776906	1423.57333124168
SLC12A4	4290.71225131408	4771.62579551546	4313.60685900943	4162.88708541733	4727.14108604045	4653.85454460242
CDKN1B	295.074009013112	278.103428845307	234.919434575161	280.194323056936	283.103354102398	224.959736294981
ETNK2	24.2782412479143	42.2121275925912	38.4781832493799	36.3042478379418	31.9632819147869	43.351615848512
AC034193.5	54.1591535530395	57.9382143427723	59.7424424135108	73.5393738255745	50.2280144375223	55.0682687805423
GTF2E2	460.352805200836	415.49976571531	414.146761815694	472.886100042935	381.276291412101	407.739522034653
CLDN20	7.47022807628131	6.62151021060255	3.03775130916157	5.5852688981449	3.42463734801288	5.85832646601513
GOLGA7B	2.80133552860549	0.827688776325318	3.03775130916157	2.79263444907245	1.14154578267096	1.17166529320303
ZHX3	2173.83637019786	2127.16015515607	2206.42003422102	2168.01521062991	2259.11910390583	2151.17747832076
SUSD4	7.47022807628131	9.1045765395785	3.03775130916157	4.65439074845408	7.99082047869673	4.68666117281211
AC108938.2	NA	9.1045765395785	7.08808638804366	5.5852688981449	3.42463734801288	4.68666117281211
RP11-227D13.1	12.1391206239571	13.2430204212051	10.1258376972052	17.6866848441255	7.99082047869673	5.85832646601513
KIF6	21.4769057193088	14.8983979738557	23.289426703572	15.8249285447439	18.2647325227354	21.0899752776545
MAP2K4P1	7.47022807628131	4.96613265795191	1.01258376972052	6.51614704783571	2.28309156534192	7.02999175921816
KCTD7	352.968276604292	346.801597280308	347.316233014139	340.701402786839	401.824115500178	326.894616803645
SAMD15	4.66889254767582	NA	10.1258376972052	5.5852688981449	6.84927469602577	4.68666117281211
CTC-228N24.1	3.73511403814066	2.48306632897595	2.02516753944105	0.930878149690816	3.42463734801288	5.85832646601513
RP11-124N2.1	0.933778509535164	4.13844388162659	1.01258376972052	0.930878149690816	3.42463734801288	3.51499587960908
SNORD113-3	NA	6.62151021060255	3.03775130916157	3.72351259876326	3.42463734801288	4.68666117281211
KIF17	210.100164645412	227.614413489463	203.529337713825	188.037386237545	237.44152279556	201.526430430921
GRIN2A	15.8742346620978	24.0029745134342	18.2265078549694	22.3410755925796	15.9816409573935	15.2316488116394
IPPK	165.278796187724	171.331576699341	140.749143991153	160.11104174682	165.524138487289	166.37647163483
TIGD3	3.73511403814066	4.96613265795191	6.07550261832314	6.51614704783571	4.56618313068384	5.85832646601513
CTD-3193O13.10	0.933778509535164	2.48306632897595	2.02516753944105	5.5852688981449	NA	1.17166529320303
RP11-1060J15.4	16.808013171633	18.209153079157	5.06291884860261	17.6866848441255	10.2739120440386	16.4033141048424
IGIP	186.755701907033	193.679173660124	210.617424101869	213.171096279197	176.939596313999	183.951451032875
MNAT1	213.835278683553	203.611438976028	197.453835095502	243.890075218994	180.364233662012	205.04142631053
ATP5A1	6791.37109984925	6015.64202633241	6761.02183042393	6679.05072403161	6344.7114600852	6753.47875002225
RP11-958N24.2	37.3511403814066	69.5258572113267	63.7927774923929	26.9954663410337	59.36038069889	76.1582440581968
S1PR5	3.73511403814066	9.93226531590382	7.08808638804366	7.44702519752653	7.99082047869673	8.20165705242119
RP4-545C24.1	44.8213684576879	39.7290612636153	50.6291884860261	51.1982982329949	46.8033770895094	43.351615848512
ST6GALNAC3	5.60267105721099	4.96613265795191	5.06291884860261	0.930878149690816	7.99082047869673	4.68666117281211
SNORA14B	2.80133552860549	1.65537755265064	2.02516753944105	3.72351259876326	NA	1.17166529320303
SNTG2	2.80133552860549	1.65537755265064	2.02516753944105	3.72351259876326	NA	1.17166529320303
LA16c-366D3.1	8.40400658581648	5.79382143427723	13.1635890063668	4.65439074845408	6.84927469602577	12.8883182252333
EXOC3L4	3.73511403814066	3.31075510530127	3.03775130916157	2.79263444907245	3.42463734801288	5.85832646601513
ECE1	6931.43787627952	7619.70287485088	7337.18199539491	6839.16176577843	7603.83645837127	7693.15431517107
WDR25	142.86811195888	151.467046067533	165.051154464445	155.456650998366	159.816409573935	130.054847545536
SLC25A43	442.611013519668	426.259719807539	453.637528834794	459.853805947263	440.636672110991	444.061146123947
KCTD12	1117.73287591359	1241.53316448798	1093.59047129816	1103.09060738362	1184.92452241246	1218.53190493115
WNT3	57.8942675911802	44.6951939215672	55.6921073346288	52.1291763826857	60.5019264815609	37.4932893824969
WI2-3658N16.1	50.4240395148989	47.1782602505431	44.553685867703	49.3365419336133	22.8309156534192	62.0982605397604
RP11-435O5.5	2.80133552860549	4.96613265795191	NA	2.79263444907245	2.28309156534192	1.17166529320303
SDR42E1	60.6956031197857	54.627459237471	81.0067015776418	55.852688981449	73.0589300909415	58.5832646601514
RP11-206L10.11	325.888699827772	280.586495174283	282.510871752026	317.429449044568	300.226540842463	289.401327421148
SDCBP2	64.4307171579263	52.9720816848204	59.7424424135108	49.3365419336133	54.7941975682061	65.6132564193695
RGS1	0.933778509535164	2.48306632897595	2.02516753944105	1.86175629938163	2.28309156534192	NA
LCE3D	37.3511403814066	28.1414183950608	31.3900968613362	28.8572226404153	36.5294650454708	25.7766364504666
KIRREL3	430.471892895711	424.604342254888	408.071259197371	411.448142163341	454.335221503042	421.79950555309
RP11-231P20.2	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
RP5-1024G6.7	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
RP4-597J3.1	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
RP11-378J18.6	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
CDC27P1	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
RNU6-762P	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
COX6B1P5	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
RP11-630D6.5	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
KLF3P1	NA	0.827688776325318	1.01258376972052	0.930878149690816	NA	NA
